onet_soc_code,total_task_importance,ai_task_importance,api_usage_count,A_MEAN,A_MEDIAN,TOT_EMP,onet_occupation_title,job_zone,ai_exposure,usage_per_worker,wage_bill,wage_share,emp_share
11-1011.00,122.48,29.12,1249.0,262930.0,206420.0,211850.0,Chief Executives,5.0,0.23775310254735468,0.005895680906301629,55701720500.0,0.004767736313385371,0.0014558644570604857
11-1021.00,62.83,11.19,376.0,133120.0,102950.0,3584420.0,General and Operations Managers,4.0,0.17809963393283462,0.00010489842150194452,477157990400.0,0.040841888861441335,0.024632663097364862
11-2011.00,77.53,33.63,2655.0,149270.0,126960.0,21100.0,Advertising and Promotions Managers,4.0,0.4337675738423836,0.12582938388625592,3149597000.0,0.0002695867893242117,0.0001450023131648631
11-2021.00,68.59,19.05,224.0,171520.0,161030.0,384980.0,Marketing Managers,4.0,0.27773727948680565,0.0005818484077094914,66031769600.0,0.005651927138570455,0.0026456393612421325
11-2022.00,63.4,11.92,654.0,160930.0,138060.0,603710.0,Sales Managers,4.0,0.18801261829652996,0.0010833015851981912,97155050300.0,0.008315895042130563,0.004148784193400924
11-2033.00,59.87,10.04,126.5,137290.0,123480.0,36920.0,Fundraising Managers,4.0,0.1676966761316185,0.0034263271939328275,5068746800.0,0.0004338546092434595,0.0002537196873007936
11-3013.00,43.14,3.62,31.0,114520.0,104690.0,141090.0,Facilities Managers,3.0,0.08391284191006027,0.00021971791055354738,16157626800.0,0.0013829968507433927,0.0009695912968924424
11-3013.01,111.63,36.19,6491.0,114520.0,104690.0,141090.0,Security Managers,4.0,0.324196004658246,0.04600609540009923,16157626800.0,0.0013829968507433927,0.0009695912968924424
11-3021.00,65.28,30.61,422.0,187990.0,171200.0,645970.0,Computer and Information Systems Managers,4.0,0.4689031862745098,0.0006532811121259501,121435900300.0,0.010394191533257137,0.004439201148583252
11-3031.00,66.38,34.07,1438.0,180470.0,161700.0,818620.0,Financial Managers,4.0,0.5132570051220248,0.0017566147907454009,147736351400.0,0.012645353878734172,0.005625677421944086
11-3031.01,90.49,16.22,122.0,180470.0,161700.0,818620.0,Treasurers and Controllers,4.0,0.17924632556083545,0.00014903129657228018,147736351400.0,0.012645353878734172,0.005625677421944086
11-3031.03,80.94,46.44,1851.0,180470.0,161700.0,818620.0,Investment Fund Managers,5.0,0.5737583395107487,0.0022611223766827097,147736351400.0,0.012645353878734172,0.005625677421944086
11-3051.01,105.26,3.27,83.0,129180.0,121440.0,234380.0,Quality Control Systems Managers,4.0,0.031065931977959337,0.00035412577865005546,30277208400.0,0.002591549141765138,0.0016106939412123512
11-3051.04,73.28,3.6,32.0,129180.0,121440.0,234380.0,Biomass Power Plant Managers,4.0,0.049126637554585156,0.00013653042068435874,30277208400.0,0.002591549141765138,0.0016106939412123512
11-3061.00,72.93,16.08,1340.0,150630.0,139510.0,81240.0,Purchasing Managers,4.0,0.22048539695598515,0.016494337764647957,12237181200.0,0.001047430001389576,0.0005582932664224397
11-3071.00,101.78,15.93,912.0,116010.0,102010.0,213000.0,"Transportation, Storage, and Distribution Managers",4.0,0.15651404991157397,0.00428169014084507,24710130000.0,0.002115040308485144,0.0014637674267353477
11-3071.04,108.83,6.83,37.0,116010.0,102010.0,213000.0,Supply Chain Managers,4.0,0.06275843057980336,0.00017370892018779343,24710130000.0,0.002115040308485144,0.0014637674267353477
11-3111.00,85.25,14.870000000000001,82.0,156230.0,140360.0,20070.0,Compensation and Benefits Managers,4.0,0.17442815249266863,0.00408570004982561,3135536100.0,0.0002683832598294831,0.0001379240011952039
11-3121.00,97.68,21.89,259.0,160480.0,140030.0,215520.0,Human Resources Managers,4.0,0.22409909909909909,0.001201744617668894,34586649600.0,0.0029604117031942602,0.0014810852385446112
11-3131.00,47.54,21.560000000000002,278.0,140590.0,127090.0,44960.0,Training and Development Managers,4.0,0.453512831299958,0.006183274021352313,6320926400.0,0.0005410337429616069,0.00030897175354939547
11-9021.00,96.48,16.55,205.0,119660.0,106980.0,348330.0,Construction Managers,4.0,0.17153814262023218,0.0005885223782045761,41681167800.0,0.0035676603078062742,0.0023937751537780457
11-9031.00,66.78,14.71,142.0,62640.0,56270.0,71620.0,"Education and Childcare Administrators, Preschool and Daycare",4.0,0.22027553159628632,0.0019826864004468025,4486276800.0,0.00038399863808979333,0.0004921832070553315
11-9032.00,124.15,27.34,700.0,113360.0,104070.0,319630.0,"Education Administrators, Kindergarten through Secondary",5.0,0.2202174788562223,0.0021900322247598784,36233256800.0,0.0031013514959125446,0.0021965445192836585
11-9033.00,99.83,3.12,19.0,124450.0,103960.0,176420.0,"Education Administrators, Postsecondary",5.0,0.031253130321546634,0.00010769753996145562,21955469000.0,0.0018792576941803227,0.0012123842695992962
11-9041.00,63.58,3.46,83.0,175710.0,167740.0,210340.0,Architectural and Engineering Managers,5.0,0.054419628814092486,0.00039459922030997435,36958841400.0,0.003163457226486041,0.0014454875142700145
11-9051.00,116.87,12.98,128.0,72370.0,65310.0,244230.0,Food Service Managers,2.0,0.11106357491229571,0.0005240961388854768,17674925100.0,0.0015128685699328905,0.0016783845945144318
11-9071.00,80.84,8.77,82.0,102480.0,85580.0,4620.0,Gambling Managers,2.0,0.10848589807026224,0.01774891774891775,473457600.0,4.0525157429711454e-05,3.1749321650316e-05
11-9072.00,67.97,3.79,11.0,87060.0,77180.0,36700.0,"Entertainment and Recreation Managers, Except Gambling",4.0,0.05575989407091364,0.0002997275204359673,3195102000.0,0.00027348174694837707,0.00025220781484125475
11-9081.00,99.41,17.02,195.0,77460.0,68130.0,41350.0,Lodging Managers,4.0,0.1712101398249673,0.00471584038694075,3202971000.0,0.0002741552865933514,0.0002841633009178715
11-9111.00,71.58,11.5,247.0,137730.0,117960.0,565840.0,Medical and Health Services Managers,4.0,0.16065940206761667,0.00043651915735897076,77933143200.0,0.006670614004659016,0.00388853596593394
11-9121.00,60.72,10.67,198.0,173500.0,161180.0,100870.0,Natural Sciences Managers,5.0,0.17572463768115942,0.0019629225736095966,17500945000.0,0.0014979769071057716,0.0006931935226985659
11-9121.01,129.96,24.9,1744.0,173500.0,161180.0,100870.0,Clinical Research Coordinators,4.0,0.19159741458910431,0.017289580648359275,17500945000.0,0.0014979769071057716,0.0006931935226985659
11-9121.02,73.62,3.35,25.0,173500.0,161180.0,100870.0,Water Resource Specialists,4.0,0.04550393914697093,0.000247843759294141,17500945000.0,0.0014979769071057716,0.0006931935226985659
11-9131.00,53.65,4.55,17.0,93760.0,92730.0,13810.0,Postmasters and Mail Superintendents,2.0,0.08480894687791239,0.0012309920347574222,1294825600.0,0.00011082937792955609,9.490435757378006e-05
11-9141.00,107.25,28.41,607.0,82720.0,66700.0,296640.0,"Property, Real Estate, and Community Association Managers",4.0,0.26489510489510487,0.0020462513484358143,24538060800.0,0.002100312207344082,0.0020385538472618477
11-9151.00,62.65,12.42,142.0,86100.0,78240.0,195490.0,Social and Community Service Managers,4.0,0.198244213886672,0.0007263798659777993,16831689000.0,0.0014406925700061475,0.0013434361232511414
11-9171.00,91.51,18.330000000000002,281.0,85650.0,76830.0,13120.0,Funeral Home Managers,3.0,0.20030597748879905,0.02141768292682927,1123728000.0,9.618443997556443e-05,9.016257576886274e-05
11-9179.01,91.83,14.9,901.0,70620.0,61340.0,10490.0,Fitness and Wellness Coordinators,4.0,0.16225634324294894,0.08589132507149666,740803800.0,6.340840366598504e-05,7.208882772983004e-05
11-9179.02,85.71,17.46,2200.0,70620.0,61340.0,10490.0,Spa Managers,3.0,0.2037101855092755,0.20972354623450906,740803800.0,6.340840366598504e-05,7.208882772983004e-05
11-9199.01,104.41,25.78,467.0,149890.0,136550.0,630980.0,Regulatory Affairs Managers,4.0,0.2469112154008237,0.0007401185457542236,94577592200.0,0.008095279943184036,0.004336187656908309
11-9199.02,114.54,31.740000000000002,401.5,149890.0,136550.0,630980.0,Compliance Managers,4.0,0.27710843373493976,0.0006363117689942629,94577592200.0,0.008095279943184036,0.004336187656908309
11-9199.08,102.6,4.05,108.0,149890.0,136550.0,630980.0,Loss Prevention Managers,4.0,0.039473684210526314,0.00017116231893245427,94577592200.0,0.008095279943184036,0.004336187656908309
11-9199.09,63.73,7.65,85.0,149890.0,136550.0,630980.0,Wind Energy Operations Managers,3.0,0.12003765887337205,0.00013471108434498716,94577592200.0,0.008095279943184036,0.004336187656908309
11-9199.10,55.81,7.43,59.0,149890.0,136550.0,630980.0,Wind Energy Development Managers,4.0,0.13313026339365705,9.350534089828521e-05,94577592200.0,0.008095279943184036,0.004336187656908309
13-1011.00,52.1,14.63,1192.0,165600.0,96310.0,14220.0,"Agents and Business Managers of Artists, Performers, and Athletes",4.0,0.28080614203454896,0.08382559774964839,2354832000.0,0.0002015596275580375,9.772193806655702e-05
13-1031.00,115.33,33.53,712.0,78770.0,76790.0,305020.0,"Claims Adjusters, Examiners, and Investigators",4.0,0.2907309459810977,0.0023342731624155792,24026425400.0,0.002056519257074378,0.0020961424436751917
13-1041.00,51.78,8.68,286.0,84980.0,78420.0,397770.0,Compliance Officers,4.0,0.16763229045963693,0.0007190084722326973,33802494600.0,0.0028932926943869342,0.0027335341283216867
13-1041.01,102.92,3.67,15.0,84980.0,78420.0,397770.0,Environmental Compliance Inspectors,4.0,0.035658764088612516,3.771023455765895e-05,33802494600.0,0.0028932926943869342,0.0027335341283216867
13-1041.03,72.98,4.01,54.0,84980.0,78420.0,397770.0,Equal Opportunity Representatives and Officers,4.0,0.054946560701562064,0.00013575684440757222,33802494600.0,0.0028932926943869342,0.0027335341283216867
13-1041.04,48.67,4.22,15.0,84980.0,78420.0,397770.0,Government Property Inspectors and Investigators,3.0,0.0867063899732895,3.771023455765895e-05,33802494600.0,0.0028932926943869342,0.0027335341283216867
13-1041.07,113.97,18.62,365.0,84980.0,78420.0,397770.0,Regulatory Affairs Specialists,4.0,0.16337632710362376,0.0009176157075697011,33802494600.0,0.0028932926943869342,0.0027335341283216867
13-1041.08,91.41,12.77,267.0,84980.0,78420.0,397770.0,Customs Brokers,3.0,0.13970025161360902,0.0006712421751263293,33802494600.0,0.0028932926943869342,0.0027335341283216867
13-1051.00,54.17,7.16,158.0,83160.0,77070.0,219530.0,Cost Estimators,4.0,0.13217648144729555,0.000719719400537512,18256114800.0,0.0015626149550136807,0.0015086425501934784
13-1071.00,105.76,44.96,2254.0,79730.0,72910.0,917460.0,Human Resources Specialists,4.0,0.42511346444780634,0.0024567828570182895,73149085800.0,0.006261127116524205,0.006304920485129635
13-1075.00,102.46,6.46,35.0,97130.0,93500.0,64590.0,Labor Relations Specialists,4.0,0.0630489947296506,0.0005418795479176343,6273626700.0,0.0005369851696809622,0.0004438720098255217
13-1081.00,83.69,8.2,121.0,87600.0,80880.0,235640.0,Logisticians,4.0,0.09798064284860795,0.0005134951621116958,20642064000.0,0.001766838030003488,0.001619352847116983
13-1081.01,107.88,18.830000000000002,517.0,87600.0,80880.0,235640.0,Logistics Engineers,4.0,0.17454579162031889,0.002194024783568155,20642064000.0,0.001766838030003488,0.001619352847116983
13-1081.02,116.68,39.5,564.0,87600.0,80880.0,235640.0,Logistics Analysts,4.0,0.3385327391155296,0.0023934815820743508,20642064000.0,0.001766838030003488,0.001619352847116983
13-1111.00,43.46,8.72,224.0,114710.0,101190.0,893900.0,Management Analysts,4.0,0.20064427059364934,0.0002505873140172279,102539269000.0,0.008776752171583118,0.00614301268900811
13-1121.00,83.13,21.509999999999998,601.0,65090.0,59440.0,134670.0,"Meeting, Convention, and Event Planners",4.0,0.258751353302057,0.004462760822751912,8765670300.0,0.0007502892949325262,0.0009254721096640812
13-1131.00,106.09,14.11,94.0,73130.0,66490.0,105930.0,Fundraisers,4.0,0.13300028277877274,0.0008873784574719155,7746660900.0,0.0006630681449132725,0.0007279665892679597
13-1141.00,75.54,11.05,1736.0,82920.0,77020.0,102370.0,"Compensation, Benefits, and Job Analysis Specialists",4.0,0.1462801164945724,0.016958093191364657,8488520400.0,0.0007265669102266333,0.0007035017440136036
13-1151.00,77.1,20.95,227.0,73760.0,65850.0,436610.0,Training and Development Specialists,4.0,0.27172503242542156,0.0005199147981035707,32204353600.0,0.0027565013204183327,0.0030004483389057287
13-1161.00,51.83,33.54,5234.0,86480.0,76950.0,861140.0,Market Research Analysts and Marketing Specialists,4.0,0.6471155701331275,0.006077989641637829,74471387200.0,0.00637430825968154,0.005917881135487688
13-1161.01,126.58,76.96,3912.0,86480.0,76950.0,861140.0,Search Marketing Strategists,4.0,0.6079949439089903,0.0045428153378080215,74471387200.0,0.00637430825968154,0.005917881135487688
13-1199.04,85.27,11.91,374.0,92380.0,81270.0,1128200.0,Business Continuity Planners,4.0,0.13967397677964113,0.000331501506825031,104223116000.0,0.008920879469914685,0.007753156858416993
